age,nationality,position,overall_rating,potential_rating,matches_played,goals,assists,minutes_played,market_value_million_eur,contract_years_left,injury_prone,transfer_risk_level,growth_dynamic,growth_percentage,avg_minutes_per_match,goals_per_90,assists_per_90,total_contributions,points_per_90,contract_expiry,contract_ration,career_phase,player_role_cluster,investment_class
33,5,5,60,88,35,1,14,3863,42.26,4,1,2,28,46.666666666666664,110.37142857142857,0.023297954957287086,0.32617136940201913,15,0.3494693243593062,37,0.12121212121212122,1,1,3
30,4,5,67,90,12,32,11,714,71.23,3,1,1,23,34.32835820895522,59.5,4.033613445378151,1.3865546218487395,43,5.420168067226891,33,0.1,1,2,3
31,3,3,71,90,31,11,6,2080,96.99,1,0,1,19,26.76056338028169,67.09677419354838,0.4759615384615385,0.25961538461538464,17,0.7355769230769231,32,0.03225806451612903,2,2,3
17,5,1,78,90,8,21,6,809,34.85,1,0,0,12,15.384615384615385,101.125,2.3362175525339923,0.6674907292954265,27,3.003708281829419,18,0.058823529411764705,0,1,2
37,7,4,84,74,38,12,10,3726,46.58,2,1,1,10,-11.904761904761903,98.05263157894737,0.2898550724637681,0.24154589371980678,22,0.5314009661835749,39,0.05405405405405406,2,1,2
38,2,1,91,81,15,9,19,3978,22.91,3,0,2,10,-10.989010989010989,265.2,0.20361990950226247,0.4298642533936652,28,0.6334841628959276,41,0.07894736842105263,1,1,2
38,5,4,71,78,49,16,10,861,128.55,1,0,2,7,9.859154929577464,17.571428571428573,1.6724738675958188,1.0452961672473868,26,2.717770034843206,39,0.02631578947368421,2,0,2
19,1,2,72,66,2,4,16,36,65.4,0,0,1,6,-8.333333333333332,18.0,10.0,40.0,20,50.0,19,0.0,0,0,2
32,7,6,87,77,51,8,2,3811,40.04,2,0,1,10,-11.494252873563218,74.72549019607843,0.18892679086853842,0.047231697717134605,10,0.23615848858567307,34,0.0625,2,1,2
39,7,4,60,91,19,12,15,2081,91.56,3,0,1,31,51.66666666666667,109.52631578947368,0.5189812590100913,0.6487265737626141,27,1.1677078327727055,42,0.07692307692307693,1,1,3
27,4,1,65,73,9,22,4,454,12.75,5,0,2,8,12.307692307692308,50.44444444444444,4.361233480176212,0.7929515418502203,26,5.154185022026432,32,0.18518518518518517,3,2,2
28,1,0,67,71,21,29,1,3308,166.25,0,1,2,4,5.970149253731343,157.52380952380952,0.7889963724304716,0.027206771463119707,30,0.8162031438935914,28,0.0,2,1,2
26,4,1,63,74,47,3,22,4307,53.36,1,0,0,11,17.46031746031746,91.63829787234043,0.06268864638959833,0.4597167401903877,25,0.522405386579986,27,0.038461538461538464,0,1,2
32,1,4,64,73,2,20,6,3211,159.62,1,1,2,9,14.0625,1605.5,0.5605730302086578,0.16817190906259732,26,0.728744939271255,33,0.03125,2,1,2
24,4,5,84,86,10,8,9,2655,89.82,1,0,0,2,2.380952380952381,265.5,0.2711864406779661,0.30508474576271183,17,0.576271186440678,25,0.041666666666666664,0,1,2
22,5,1,81,87,24,6,4,981,153.1,1,0,1,6,7.4074074074074066,40.875,0.5504587155963303,0.3669724770642202,10,0.9174311926605505,23,0.045454545454545456,0,2,2
28,3,7,87,71,41,15,14,4391,44.85,4,0,2,16,-18.39080459770115,107.09756097560975,0.307447050785698,0.28695058073331814,29,0.5943976315190163,32,0.14285714285714285,1,1,2
37,2,3,82,73,47,22,11,151,31.96,5,1,1,9,-10.975609756097562,3.2127659574468086,13.112582781456954,6.556291390728477,33,19.668874172185433,42,0.13513513513513514,1,0,2
24,2,0,63,91,7,22,9,3294,152.97,2,0,1,28,44.44444444444444,470.57142857142856,0.6010928961748634,0.2459016393442623,31,0.8469945355191256,26,0.08333333333333333,0,1,3
20,1,7,63,88,8,30,21,599,38.72,2,0,2,25,39.682539682539684,74.875,4.507512520868113,3.1552587646076793,51,7.6627712854757934,22,0.1,0,1,3
24,0,4,80,93,14,4,16,1322,134.44,1,0,2,13,16.25,94.42857142857143,0.2723146747352496,1.0892586989409985,20,1.361573373676248,25,0.041666666666666664,0,1,2
34,6,2,61,81,31,5,19,1511,62.35,2,0,1,20,32.78688524590164,48.74193548387097,0.29781601588352086,1.1317008603573793,24,1.4295168762409,36,0.058823529411764705,2,2,1
21,7,7,66,84,52,0,19,2258,134.8,5,0,2,18,27.27272727272727,43.42307692307692,0.0,0.7573073516386182,19,0.7573073516386182,26,0.23809523809523808,3,2,1
25,7,6,75,71,2,27,10,231,163.42,0,0,1,4,-5.333333333333334,115.5,10.519480519480519,3.896103896103896,37,14.415584415584414,25,0.0,0,1,2
20,1,2,76,71,3,17,7,2742,176.7,0,1,0,5,-6.578947368421052,914.0,0.5579868708971554,0.22975929978118165,24,0.787746170678337,20,0.0,0,1,2
38,5,8,79,92,29,23,14,4462,65.09,2,0,1,13,16.455696202531644,153.86206896551724,0.4639175257731959,0.28238458090542357,37,0.7463021066786195,40,0.05263157894736842,2,1,2
33,4,0,82,83,12,12,1,571,66.47,1,1,1,1,1.2195121951219512,47.583333333333336,1.8914185639229422,0.1576182136602452,13,2.0490367775831873,34,0.030303030303030304,2,2,2
25,0,8,93,84,43,32,16,1202,176.66,3,0,2,9,-9.67741935483871,27.953488372093023,2.3960066555740434,1.1980033277870217,48,3.594009983361065,28,0.12,3,0,2
17,3,1,70,71,20,9,22,1507,155.14,5,1,2,1,1.4285714285714286,75.35,0.5374917053749171,1.313868613138686,31,1.8513603185136032,22,0.29411764705882354,3,1,2
37,4,4,93,70,40,6,5,1612,8.59,1,0,2,23,-24.731182795698924,40.3,0.3349875930521092,0.27915632754342434,11,0.6141439205955335,38,0.02702702702702703,2,2,2
36,4,0,92,89,45,36,20,3566,103.43,4,1,2,3,-3.260869565217391,79.24444444444444,0.9085810431856423,0.5047672462142456,56,1.4133482893998879,40,0.1111111111111111,1,1,0
29,1,5,85,77,18,31,12,4040,33.03,3,1,0,8,-9.411764705882353,224.44444444444446,0.6905940594059405,0.26732673267326734,43,0.957920792079208,32,0.10344827586206896,1,1,2
32,1,2,61,86,38,21,7,1570,178.93,5,0,2,25,40.98360655737705,41.31578947368421,1.2038216560509554,0.40127388535031844,28,1.6050955414012738,37,0.15625,1,2,3
29,5,5,82,81,47,15,10,1039,25.44,4,0,2,1,-1.2195121951219512,22.106382978723403,1.2993262752646775,0.8662175168431183,25,2.165543792107796,33,0.13793103448275862,1,0,2
30,7,8,81,86,21,23,14,1425,100.9,2,0,2,5,6.172839506172839,67.85714285714286,1.4526315789473685,0.8842105263157896,37,2.3368421052631576,32,0.06666666666666667,2,2,2
19,1,7,93,98,19,13,12,4081,119.9,4,1,0,5,5.376344086021505,214.78947368421052,0.28669443763783387,0.2646410193580005,25,0.5513354569958344,23,0.21052631578947367,3,1,0
22,1,7,74,72,36,10,17,170,168.7,2,0,1,2,-2.7027027027027026,4.722222222222222,5.294117647058823,9.0,27,14.294117647058822,24,0.09090909090909091,0,0,2
34,1,4,69,82,30,18,17,188,152.58,4,0,2,13,18.84057971014493,6.266666666666667,8.617021276595745,8.138297872340425,35,16.75531914893617,38,0.11764705882352941,1,0,2
35,5,8,74,88,9,22,24,599,44.61,3,0,2,14,18.91891891891892,66.55555555555556,3.30550918196995,3.6060100166944906,46,6.911519198664441,38,0.08571428571428572,1,2,3
21,7,3,88,66,17,33,16,4017,103.29,4,0,1,22,-25.0,236.2941176470588,0.7393577296489918,0.35847647498132934,49,1.097834204630321,25,0.19047619047619047,3,1,2
31,3,0,82,66,42,39,21,3332,171.67,1,0,2,16,-19.51219512195122,79.33333333333333,1.053421368547419,0.5672268907563025,60,1.6206482593037215,32,0.03225806451612903,2,1,2
18,3,2,76,91,38,12,12,3576,132.56,2,0,1,15,19.736842105263158,94.10526315789474,0.30201342281879195,0.30201342281879195,24,0.6040268456375839,20,0.1111111111111111,0,1,1
26,6,7,68,78,45,38,2,2389,124.06,0,0,1,10,14.705882352941178,53.08888888888889,1.4315613227291755,0.07534533277521976,40,1.506906655504395,26,0.0,0,2,2
34,6,7,68,76,19,27,20,953,136.0,4,0,0,8,11.76470588235294,50.1578947368421,2.5498426023084995,1.8887722980062958,47,4.438614900314795,38,0.11764705882352941,1,2,2
29,1,5,75,96,17,39,23,1625,58.39,2,1,1,21,28.000000000000004,95.58823529411765,2.16,1.2738461538461539,62,3.433846153846154,31,0.06896551724137931,2,1,1
21,6,5,92,92,10,15,6,1870,131.4,0,0,2,0,0.0,187.0,0.7219251336898397,0.2887700534759358,21,1.0106951871657754,21,0.0,0,1,0
39,7,1,90,92,21,27,11,4261,42.3,2,0,1,2,2.2222222222222223,202.9047619047619,0.5702886646327153,0.232339826331847,38,0.8026284909645622,41,0.05128205128205128,2,1,0
17,5,3,65,89,43,3,3,2024,77.34,2,0,2,24,36.92307692307693,47.06976744186046,0.133399209486166,0.133399209486166,6,0.266798418972332,19,0.11764705882352941,0,2,3
38,3,5,69,68,17,27,23,4329,160.24,0,0,1,1,-1.4492753623188406,254.64705882352942,0.5613305613305614,0.47817047817047814,50,1.0395010395010396,38,0.0,2,1,2
17,4,5,75,90,33,11,10,640,3.91,0,0,1,15,20.0,19.393939393939394,1.5468750000000002,1.40625,21,2.953125,17,0.0,0,0,1
34,3,0,63,67,22,15,13,1827,74.87,3,0,0,4,6.349206349206349,83.04545454545455,0.7389162561576355,0.6403940886699507,28,1.379310344827586,37,0.08823529411764706,1,1,2
31,3,5,81,65,0,35,17,539,48.39,5,0,1,16,-19.753086419753085,0.0,5.844155844155844,2.8385899814471243,52,8.682745825602968,36,0.16129032258064516,1,0,2
33,7,2,72,81,54,19,6,2365,36.15,4,0,1,9,12.5,43.7962962962963,0.7230443974630021,0.22832980972515854,25,0.9513742071881607,37,0.12121212121212122,1,2,2
27,6,0,75,71,9,25,4,4438,151.02,4,0,1,4,-5.333333333333334,493.1111111111111,0.5069851284362326,0.08111762054979721,29,0.5881027489860298,31,0.14814814814814814,3,1,2
37,4,1,88,69,52,25,15,3501,125.52,2,0,1,19,-21.59090909090909,67.32692307692308,0.6426735218508998,0.3856041131105399,40,1.0282776349614395,39,0.05405405405405406,2,2,2
38,7,8,65,83,0,21,10,3947,20.72,1,0,1,18,27.692307692307693,0.0,0.47884469217126935,0.2280212819863187,31,0.706865974157588,39,0.02631578947368421,2,0,1
33,1,0,85,98,37,8,21,3026,89.26,1,0,1,13,15.294117647058824,81.78378378378379,0.23793787177792464,0.6245869134170522,29,0.8625247851949768,34,0.030303030303030304,2,1,0
29,5,8,70,80,38,4,2,3537,84.31,5,0,2,10,14.285714285714285,93.07894736842105,0.10178117048346055,0.05089058524173028,6,0.15267175572519084,34,0.1724137931034483,1,1,2
17,2,7,83,91,48,16,15,4174,26.08,2,0,0,8,9.63855421686747,86.95833333333333,0.34499281264973647,0.32343076185912795,31,0.6684235745088644,19,0.11764705882352941,0,1,2
18,3,1,88,89,8,33,10,2496,144.06,3,0,2,1,1.1363636363636365,312.0,1.189903846153846,0.360576923076923,43,1.5504807692307694,21,0.16666666666666666,3,1,0
25,2,1,62,90,30,1,9,4286,66.32,0,0,2,28,45.16129032258064,142.86666666666667,0.020998600093327113,0.188987400839944,10,0.2099860009332711,25,0.0,0,1,3
19,5,0,69,78,6,6,22,2089,137.27,2,1,1,9,13.043478260869565,348.1666666666667,0.2584968884633796,0.9478219243657252,28,1.206318812829105,21,0.10526315789473684,0,1,2
17,5,6,60,78,16,35,22,3321,34.98,4,0,0,18,30.0,207.5625,0.948509485094851,0.5962059620596206,57,1.5447154471544715,21,0.23529411764705882,3,1,1
37,7,1,85,78,34,12,1,3581,57.06,1,0,1,7,-8.235294117647058,105.32352941176471,0.30159173415247137,0.025132644512705946,13,0.32672437866517734,38,0.02702702702702703,2,1,2
32,7,8,71,89,47,19,15,2549,17.58,1,0,0,18,25.352112676056336,54.234042553191486,0.6708513142408788,0.5296194586112201,34,1.200470772852099,33,0.03125,2,2,3
39,7,1,73,68,36,29,16,1216,26.25,1,1,1,5,-6.8493150684931505,33.77777777777778,2.1463815789473686,1.1842105263157894,45,3.3305921052631575,40,0.02564102564102564,2,2,2
22,2,7,84,79,51,29,9,3978,159.03,3,0,0,5,-5.952380952380952,78.0,0.6561085972850679,0.20361990950226247,38,0.8597285067873304,25,0.13636363636363635,3,1,2
33,7,2,67,96,17,10,17,741,20.09,4,0,2,29,43.28358208955223,43.588235294117645,1.2145748987854252,2.064777327935223,27,3.2793522267206474,37,0.12121212121212122,1,2,3
21,5,6,63,82,32,30,11,4185,17.68,3,0,1,19,30.158730158730158,130.78125,0.6451612903225806,0.23655913978494625,41,0.8817204301075269,24,0.14285714285714285,3,1,1
21,1,4,87,78,3,2,7,1714,169.3,0,0,0,9,-10.344827586206897,571.3333333333334,0.10501750291715285,0.367561260210035,9,0.4725787631271879,21,0.0,0,1,2
22,7,1,66,65,22,1,2,4044,116.44,2,1,1,1,-1.5151515151515151,183.8181818181818,0.022255192878338277,0.044510385756676554,3,0.06676557863501484,24,0.09090909090909091,0,1,2
19,0,5,69,84,10,2,19,647,18.61,2,0,2,15,21.73913043478261,64.7,0.2782071097372488,2.6429675425038637,21,2.921174652241113,21,0.10526315789473684,0,2,1
37,6,0,61,74,51,14,23,2797,174.92,1,0,0,13,21.311475409836063,54.84313725490196,0.4504826599928495,0.7400786557025384,37,1.1905613156953878,38,0.02702702702702703,2,2,2
39,2,0,85,74,8,16,2,818,26.9,1,1,1,11,-12.941176470588237,102.25,1.7603911980440097,0.2200488997555012,18,1.9804400977995111,40,0.02564102564102564,2,1,2
21,0,0,73,88,29,6,5,242,138.06,0,1,1,15,20.54794520547945,8.344827586206897,2.231404958677686,1.859504132231405,11,4.090909090909091,21,0.0,0,0,3
37,7,3,75,98,7,4,1,4314,6.76,3,0,2,23,30.666666666666664,616.2857142857143,0.08344923504867871,0.020862308762169678,5,0.10431154381084841,40,0.08108108108108109,1,1,1
21,5,6,76,92,39,33,2,4104,112.61,5,0,2,16,21.052631578947366,105.23076923076923,0.7236842105263157,0.043859649122807015,35,0.7675438596491228,26,0.23809523809523808,3,1,1
26,1,6,81,91,4,32,16,3877,98.63,5,0,0,10,12.345679012345679,969.25,0.7428424039205572,0.3714212019602786,48,1.1142636058808357,31,0.19230769230769232,3,1,2
26,3,8,63,65,11,15,8,12,37.84,5,0,2,2,3.1746031746031744,1.0909090909090908,112.5,60.0,23,172.5,31,0.19230769230769232,3,0,2
35,4,1,78,97,0,36,3,3017,115.94,4,0,1,19,24.358974358974358,0.0,1.0739144845873385,0.08949287371561153,39,1.1634073583029498,39,0.11428571428571428,1,0,1
33,6,4,61,68,14,2,21,689,111.26,0,1,0,7,11.475409836065573,49.214285714285715,0.2612481857764877,2.7431059506531206,23,3.004354136429608,33,0.0,2,2,2
37,4,0,68,71,24,20,22,3138,143.8,2,0,0,3,4.411764705882353,130.75,0.5736137667304015,0.6309751434034417,42,1.2045889101338434,39,0.05405405405405406,2,1,2
30,7,1,78,73,17,7,1,3740,157.72,2,1,1,5,-6.41025641025641,220.0,0.16844919786096257,0.02406417112299465,8,0.1925133689839572,32,0.06666666666666667,2,1,2
25,6,6,75,80,37,21,23,676,92.06,3,0,1,5,6.666666666666667,18.27027027027027,2.79585798816568,3.062130177514793,44,5.8579881656804735,28,0.12,3,0,2
30,6,7,84,69,41,4,8,3574,88.51,0,0,1,15,-17.857142857142858,87.17073170731707,0.10072747621712368,0.20145495243424735,12,0.302182428651371,30,0.0,2,1,2
17,1,0,77,98,45,16,13,4303,112.08,4,0,0,21,27.27272727272727,95.62222222222222,0.3346502440158029,0.2719033232628399,29,0.6065535672786428,21,0.23529411764705882,3,1,1
35,6,1,82,87,52,36,10,1323,131.39,0,0,1,5,6.097560975609756,25.442307692307693,2.4489795918367347,0.6802721088435374,46,3.129251700680272,35,0.0,2,0,2
29,2,6,80,89,25,13,1,2865,64.43,0,1,0,9,11.25,114.6,0.4083769633507854,0.031413612565445025,14,0.4397905759162304,29,0.0,2,1,2
29,0,2,70,77,39,38,20,1002,91.08,3,0,0,7,10.0,25.692307692307693,3.413173652694611,1.7964071856287425,58,5.209580838323354,32,0.10344827586206896,1,0,2
20,0,6,63,88,2,27,1,2502,105.53,4,0,1,25,39.682539682539684,1251.0,0.9712230215827339,0.03597122302158273,28,1.0071942446043165,24,0.2,3,1,3
17,0,5,84,75,53,30,4,1765,177.91,5,0,2,9,-10.714285714285714,33.301886792452834,1.529745042492918,0.20396600566572237,34,1.7337110481586402,22,0.29411764705882354,3,2,2
33,2,3,91,81,21,16,6,1553,105.99,2,1,1,10,-10.989010989010989,73.95238095238095,0.927237604636188,0.34771410173857054,22,1.2749517063747586,35,0.06060606060606061,2,1,2
24,4,3,89,77,25,34,21,2291,40.74,1,0,1,12,-13.48314606741573,91.64,1.3356612832824095,0.8249672632038411,55,2.160628546486251,25,0.041666666666666664,0,1,2
18,1,0,85,91,18,39,3,1985,106.04,5,0,2,6,7.0588235294117645,110.27777777777777,1.7682619647355164,0.13602015113350124,42,1.9042821158690177,23,0.2777777777777778,3,1,0
24,6,2,93,84,43,21,13,237,147.6,4,0,2,9,-9.67741935483871,5.511627906976744,7.974683544303797,4.936708860759494,34,12.91139240506329,28,0.16666666666666666,3,0,2
23,2,2,68,97,43,28,1,3317,154.4,2,0,2,29,42.64705882352941,77.13953488372093,0.759722640940609,0.027132951462164608,29,0.7868555924027736,25,0.08695652173913043,0,1,3
18,0,0,71,96,46,9,22,2392,144.14,5,0,0,25,35.2112676056338,52.0,0.338628762541806,0.8277591973244148,31,1.1663879598662208,23,0.2777777777777778,3,2,3
38,7,1,61,72,38,17,11,3555,159.93,3,0,1,11,18.0327868852459,93.55263157894737,0.430379746835443,0.27848101265822783,28,0.7088607594936709,41,0.07894736842105263,1,1,2
38,3,0,64,93,35,34,9,1584,60.59,4,1,2,29,45.3125,45.25714285714286,1.9318181818181817,0.5113636363636364,43,2.4431818181818183,42,0.10526315789473684,1,2,3
19,6,4,64,83,20,15,24,1307,91.61,4,0,0,19,29.6875,65.35,1.0328997704667178,1.6526396327467483,39,2.685539403213466,23,0.21052631578947367,3,2,1
34,2,4,81,70,40,6,0,2085,140.44,2,0,1,11,-13.580246913580247,52.125,0.2589928057553957,0.0,6,0.2589928057553957,36,0.058823529411764705,2,2,2
28,5,3,64,85,53,29,18,1819,47.97,2,1,2,21,32.8125,34.320754716981135,1.4348543155579987,0.8905992303463441,47,2.325453545904343,30,0.07142857142857142,2,2,3
17,2,6,63,86,47,18,22,31,67.2,0,0,2,23,36.507936507936506,0.6595744680851063,52.25806451612904,63.87096774193549,40,116.12903225806451,17,0.0,0,0,3
38,1,0,68,74,25,22,15,291,149.69,0,0,0,6,8.823529411764707,11.64,6.804123711340206,4.639175257731958,37,11.443298969072163,38,0.0,2,0,2
28,1,0,88,74,12,7,14,3686,138.73,4,1,1,14,-15.909090909090908,307.1666666666667,0.1709169831795985,0.341833966359197,21,0.5127509495387954,32,0.14285714285714285,1,1,2
21,2,1,81,93,35,16,13,4387,174.83,1,0,2,12,14.814814814814813,125.34285714285714,0.3282425347617962,0.26669705949395944,29,0.5949395942557557,22,0.047619047619047616,0,1,2
33,0,8,86,80,23,20,8,1642,179.28,3,0,0,6,-6.976744186046512,71.3913043478261,1.0962241169305724,0.43848964677222896,28,1.5347137637028014,36,0.09090909090909091,1,1,2
32,3,3,69,65,40,25,20,577,43.71,2,0,1,4,-5.797101449275362,14.425,3.8994800693240905,3.119584055459272,45,7.019064124783362,34,0.0625,2,0,2
31,6,3,75,81,25,27,22,3909,162.13,0,0,1,6,8.0,156.36,0.6216423637759018,0.5065234075211051,49,1.1281657712970068,31,0.0,2,1,2
39,1,3,69,94,20,38,14,1223,17.47,3,1,2,25,36.231884057971016,61.15,2.7964022894521667,1.0302534750613246,52,3.8266557645134913,42,0.07692307692307693,1,2,3
31,6,6,65,90,17,32,6,4076,127.91,5,0,1,25,38.46153846153847,239.76470588235293,0.7065750736015701,0.1324828263002944,38,0.8390578999018646,36,0.16129032258064516,1,1,3
21,0,7,64,83,14,39,3,2652,40.01,5,0,2,19,29.6875,189.42857142857142,1.3235294117647058,0.10180995475113123,42,1.425339366515837,26,0.23809523809523808,3,1,1
37,6,8,65,85,14,18,20,446,54.41,4,1,1,20,30.76923076923077,31.857142857142858,3.632286995515695,4.0358744394618835,38,7.668161434977578,41,0.10810810810810811,1,2,3
30,7,6,84,81,5,28,17,3419,170.36,2,0,0,3,-3.571428571428571,683.8,0.7370576191868968,0.44749926879204444,45,1.1845568879789412,32,0.06666666666666667,2,1,2
18,1,4,63,85,42,19,7,4373,47.74,5,1,0,22,34.92063492063492,104.11904761904762,0.3910359021266865,0.14406585867825292,26,0.5351017608049394,23,0.2777777777777778,3,1,3
27,0,1,91,83,30,19,11,3041,121.34,2,0,1,8,-8.791208791208792,101.36666666666666,0.5623150279513318,0.32555080565603417,30,0.887865833607366,29,0.07407407407407407,0,1,2
35,0,4,94,71,27,9,14,2579,32.47,0,1,1,23,-24.46808510638298,95.51851851851852,0.3140752229546336,0.48856145792943007,23,0.8026366808840636,35,0.0,2,1,2
23,3,2,69,81,7,11,14,1422,17.26,5,1,2,12,17.391304347826086,203.14285714285714,0.6962025316455697,0.8860759493670887,25,1.5822784810126582,28,0.21739130434782608,3,1,2
22,3,3,93,65,28,32,16,2609,61.41,1,1,1,28,-30.107526881720432,93.17857142857143,1.103871215024914,0.551935607512457,48,1.6558068225373705,23,0.045454545454545456,0,1,2
18,7,5,65,70,20,24,1,3081,112.54,5,0,2,5,7.6923076923076925,154.05,0.7010710808179162,0.029211295034079845,25,0.7302823758519961,23,0.2777777777777778,3,1,2
22,0,3,75,90,16,24,11,58,45.01,2,0,1,15,20.0,3.625,37.241379310344826,17.068965517241377,35,54.310344827586206,24,0.09090909090909091,0,0,1
34,4,3,78,66,48,3,2,3159,54.38,1,0,1,12,-15.384615384615385,65.8125,0.08547008547008547,0.05698005698005698,5,0.14245014245014245,35,0.029411764705882353,2,2,2
18,0,1,93,96,23,3,6,458,127.72,3,0,1,3,3.225806451612903,19.91304347826087,0.5895196506550218,1.1790393013100435,9,1.7685589519650655,21,0.16666666666666666,3,0,0
34,3,8,84,69,49,8,5,103,18.95,5,0,1,15,-17.857142857142858,2.1020408163265305,6.990291262135922,4.368932038834951,13,11.359223300970873,39,0.14705882352941177,1,0,2
31,4,4,90,95,35,14,13,788,80.72,2,0,1,5,5.555555555555555,22.514285714285716,1.598984771573604,1.484771573604061,27,3.083756345177665,33,0.06451612903225806,2,0,0
35,1,2,76,76,30,25,22,741,169.54,5,0,2,0,0.0,24.7,3.0364372469635628,2.672064777327935,47,5.708502024291498,40,0.14285714285714285,1,0,2
18,1,3,89,94,46,14,4,3406,71.76,5,0,2,5,5.617977528089887,74.04347826086956,0.369935408103347,0.10569583088667057,18,0.47563123899001764,23,0.2777777777777778,3,1,0
36,6,0,90,70,33,25,3,1572,78.44,2,0,2,20,-22.22222222222222,47.63636363636363,1.4312977099236641,0.17175572519083968,28,1.6030534351145038,38,0.05555555555555555,2,2,2
22,2,7,78,79,1,27,14,2701,133.01,1,0,2,1,1.282051282051282,2701.0,0.899666790077749,0.4664938911514254,41,1.3661606812291742,23,0.045454545454545456,0,1,2
17,3,0,94,79,41,6,6,3412,140.33,0,0,1,15,-15.957446808510639,83.21951219512195,0.1582649472450176,0.1582649472450176,12,0.3165298944900352,17,0.0,0,1,2
31,2,0,88,80,2,31,2,2976,138.64,5,0,1,8,-9.090909090909092,1488.0,0.9375,0.06048387096774194,33,0.997983870967742,36,0.16129032258064516,1,1,2
39,4,1,60,84,29,11,12,2134,179.62,4,0,1,24,40.0,73.58620689655173,0.4639175257731959,0.5060918462980318,23,0.9700093720712277,43,0.10256410256410256,1,1,1
26,3,5,63,77,7,34,9,427,13.33,3,0,2,14,22.22222222222222,61.0,7.166276346604216,1.8969555035128804,43,9.063231850117097,29,0.11538461538461539,3,2,2
35,7,5,87,95,51,31,22,1944,176.81,2,0,2,8,9.195402298850574,38.11764705882353,1.4351851851851851,1.0185185185185186,53,2.4537037037037037,37,0.05714285714285714,2,2,0
